Interactive_rand_int-fixed-5-5_soc0-rand-10-29_soc1-rand-30-90
Step,Time,Event,Outputs Ops,Relays Ops,M1.O1,M1.O2,M1.R1,M1.R2,M1.R3,M1.R4,M1.EV1 Available Power,M1.EV1 Max Require Power,M1.EV1 SOC,M1.EV2 Available Power,M1.EV2 Max Require Power,M1.EV2 SOC,M2.O1,M2.O2,M2.R1,M2.R2,M2.R3,M2.R4,M2.EV1 Available Power,M2.EV1 Max Require Power,M2.EV1 SOC,M2.EV2 Available Power,M2.EV2 Max Require Power,M2.EV2 SOC,M3.O1,M3.O2,M3.R1,M3.R2,M3.R3,M3.R4,M3.EV1 Available Power,M3.EV1 Max Require Power,M3.EV1 SOC,M3.EV2 Available Power,M3.EV2 Max Require Power,M3.EV2 SOC,M4.O1,M4.O2,M4.R1,M4.R2,M4.R3,M4.R4,M4.EV1 Available Power,M4.EV1 Max Require Power,M4.EV1 SOC,M4.EV2 Available Power,M4.EV2 Max Require Power,M4.EV2 SOC
1000,T1000: 16:40,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,244kW,27.7%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1001,T1001: 16:41,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,243kW,27.8%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1002,T1002: 16:42,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,243kW,27.8%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1003,T1003: 16:43,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,243kW,27.9%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1004,T1004: 16:44,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,242kW,28.0%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1005,T1005: 16:45,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,242kW,28.0%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1006,T1006: 16:46,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,242kW,28.1%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1007,T1007: 16:47,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,241kW,28.1%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1008,T1008: 16:48,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,241kW,28.2%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1009,T1009: 16:49,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,241kW,28.2%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1010,T1010: 16:50,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,240kW,28.3%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1011,T1011: 16:51,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,240kW,28.3%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1012,T1012: 16:52,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,240kW,28.4%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1013,T1013: 16:53,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,239kW,28.4%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1014,T1014: 16:54,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,239kW,28.5%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1015,T1015: 16:55,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,239kW,28.6%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1016,T1016: 16:56,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,238kW,28.6%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1017,T1017: 16:57,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,238kW,28.7%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1018,T1018: 16:58,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,238kW,28.7%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1019,T1019: 16:59,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,237kW,28.8%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1020,T1020: 17:00,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,237kW,28.8%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1021,T1021: 17:01,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,237kW,28.9%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1022,T1022: 17:02,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,236kW,28.9%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1023,T1023: 17:03,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,236kW,29.0%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1024,T1024: 17:04,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,236kW,29.0%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1025,T1025: 17:05,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,235kW,29.1%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1026,T1026: 17:06,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,235kW,29.1%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1027,T1027: 17:07,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,235kW,29.2%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1028,T1028: 17:08,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,234kW,29.3%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1029,T1029: 17:09,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,234kW,29.3%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1030,T1030: 17:10,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,234kW,29.4%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1031,T1031: 17:11,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,234kW,29.4%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1032,T1032: 17:12,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,233kW,29.5%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1033,T1033: 17:13,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,233kW,29.5%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1034,T1034: 17:14,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,233kW,29.6%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1035,T1035: 17:15,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,232kW,29.6%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1036,T1036: 17:16,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,232kW,29.7%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1037,T1037: 17:17,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,232kW,29.7%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1038,T1038: 17:18,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,231kW,29.8%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1039,T1039: 17:19,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,231kW,29.8%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1040,T1040: 17:20,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,231kW,29.9%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1041,T1041: 17:21,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,230kW,29.9%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1042,T1042: 17:22,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,230kW,30.0%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1043,T1043: 17:23,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,230kW,30.0%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1044,T1044: 17:24,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,230kW,30.1%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1045,T1045: 17:25,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,230kW,30.2%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1046,T1046: 17:26,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,229kW,30.2%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1047,T1047: 17:27,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,229kW,30.3%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1048,T1048: 17:28,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,229kW,30.3%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1049,T1049: 17:29,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,229kW,30.4%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1050,T1050: 17:30,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,229kW,30.4%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1051,T1051: 17:31,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,229kW,30.5%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1052,T1052: 17:32,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,228kW,30.5%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1053,T1053: 17:33,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,228kW,30.6%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1054,T1054: 17:34,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,228kW,30.6%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1055,T1055: 17:35,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,228kW,30.7%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1056,T1056: 17:36,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,228kW,30.7%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1057,T1057: 17:37,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,228kW,30.8%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1058,T1058: 17:38,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,228kW,30.8%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1059,T1059: 17:39,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,227kW,30.9%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1060,T1060: 17:40,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,227kW,30.9%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1061,T1061: 17:41,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,227kW,31.0%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1062,T1062: 17:42,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,227kW,31.0%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1063,T1063: 17:43,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,226kW,31.1%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1064,T1064: 17:44,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,226kW,31.1%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1065,T1065: 17:45,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,226kW,31.2%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1066,T1066: 17:46,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,226kW,31.2%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1067,T1067: 17:47,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,225kW,31.3%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1068,T1068: 17:48,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,225kW,31.3%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1069,T1069: 17:49,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,225kW,31.4%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1070,T1070: 17:50,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,224kW,31.4%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1071,T1071: 17:51,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,224kW,31.5%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1072,T1072: 17:52,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,224kW,31.5%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1073,T1073: 17:53,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,223kW,31.6%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1074,T1074: 17:54,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,223kW,31.7%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1075,T1075: 17:55,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,223kW,31.7%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1076,T1076: 17:56,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,222kW,31.8%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1077,T1077: 17:57,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,222kW,31.8%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1078,T1078: 17:58,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,222kW,31.9%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1079,T1079: 17:59,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,222kW,31.9%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1080,T1080: 18:00,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,221kW,32.0%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
